Sample in Buffer,Sample in Window,TRIGGER,FMsignal_sys_scaled[31:0],I_FIR_data_tvalid,I_FIR2_data_tvalid,Dac_Out_Sig[11:0]
10936,10936,0,-72513739,0,0,1943
10937,10937,0,-72513739,0,0,1943
10938,10938,0,-72513739,0,0,1978
10939,10939,0,-72513739,0,0,1978
10940,10940,0,-72513739,0,0,1978
10941,10941,0,-72513739,0,0,1978
10942,10942,0,-72513739,0,0,1978
10943,10943,0,-72513739,0,0,1978
10944,10944,0,-72513739,0,0,1978
10945,10945,0,-72513739,0,0,1978
10946,10946,0,-72513739,0,0,1978
10947,10947,0,-72513739,0,0,1978
10948,10948,0,-72513739,0,0,1978
10949,10949,0,-72513739,1,0,1978
10950,10950,0,-72513739,0,0,1978
10951,10951,0,-72513739,0,0,1978
10952,10952,0,-72513739,0,0,1978
10953,10953,0,-72513739,0,0,1978
10954,10954,0,-72513739,0,0,1978
10955,10955,0,-72513739,0,0,1978
10956,10956,0,-72513739,0,0,1978
10957,10957,0,-72513739,0,0,1978
10958,10958,0,-72513739,0,0,1978
10959,10959,0,-72513739,0,0,1978
10960,10960,0,-72513739,0,0,1978
10961,10961,0,-72513739,0,0,1978
10962,10962,0,-72513739,0,0,1978
10963,10963,0,-72513739,0,0,1978
10964,10964,0,-72513739,0,0,1978
10965,10965,0,-72513739,0,0,1978
10966,10966,0,-72513739,0,1,1978
10967,10967,0,-72513739,0,0,1978
10968,10968,0,-72513739,0,0,1978
10969,10969,0,-72513739,0,0,1978
10970,10970,0,-72513739,0,0,1978
10971,10971,0,-72513739,0,0,1978
10972,10972,0,-72513739,0,0,1978
10973,10973,0,-72513739,0,0,1978
10974,10974,0,-62119891,0,0,1978
10975,10975,0,-62119891,0,0,1978
10976,10976,0,-62119891,0,0,1978
10977,10977,0,-62119891,0,0,1978
10978,10978,0,-62119891,0,0,1978
10979,10979,0,-62119891,0,0,1978
10980,10980,0,-62119891,0,0,1978
10981,10981,0,-62119891,0,0,1978
10982,10982,0,-62119891,0,0,1978
10983,10983,0,-62119891,0,0,1978
10984,10984,0,-62119891,0,0,1978
10985,10985,0,-62119891,0,0,1978
10986,10986,0,-62119891,0,0,1978
10987,10987,0,-62119891,0,0,1978
10988,10988,0,-62119891,0,0,1978
10989,10989,0,-62119891,0,0,1978
10990,10990,0,-62119891,0,0,1978
10991,10991,0,-62119891,0,0,1978
10992,10992,0,-62119891,0,0,1978
10993,10993,0,-62119891,0,0,1978
10994,10994,0,-62119891,0,0,1978
10995,10995,0,-62119891,0,0,1978
10996,10996,0,-62119891,0,0,1978
10997,10997,0,-62119891,0,0,1978
10998,10998,0,-62119891,0,0,1978
10999,10999,0,-62119891,0,0,1978
11000,11000,0,-62119891,0,0,1978
11001,11001,0,-62119891,0,0,1978
11002,11002,0,-62119891,0,0,1978
11003,11003,0,-62119891,0,0,1978
11004,11004,0,-62119891,0,0,1978
11005,11005,0,-62119891,0,0,1978
11006,11006,0,-62119891,0,0,1978
11007,11007,0,-62119891,0,0,1978
11008,11008,0,-62119891,0,0,1978
11009,11009,0,-62119891,0,0,1978
11010,11010,0,-62119891,0,0,1978
11011,11011,0,-62119891,0,0,1978
11012,11012,0,-62119891,0,0,1978
11013,11013,0,-62119891,0,0,1978
11014,11014,0,-62119891,0,0,1978
11015,11015,0,-62119891,0,0,1978
11016,11016,0,-62119891,0,0,1978
11017,11017,0,-62119891,0,0,1978
11018,11018,0,-62119891,0,0,1978
11019,11019,0,-62119891,0,0,1978
11020,11020,0,-62119891,0,0,1978
11021,11021,0,-62119891,0,0,1978
11022,11022,0,-62119891,0,0,1978
11023,11023,0,-62119891,0,0,1978
11024,11024,0,-62119891,0,0,1978
11025,11025,0,-62119891,0,0,1978
11026,11026,0,-62119891,0,0,1978
11027,11027,0,-62119891,0,0,1978
11028,11028,0,-62119891,0,0,1978
11029,11029,0,-62119891,0,0,1978
11030,11030,0,-62119891,0,0,1978
11031,11031,0,-62119891,0,0,1978
11032,11032,0,-62119891,0,0,1978
11033,11033,0,-62119891,0,0,1978
11034,11034,0,-62119891,0,0,1978
11035,11035,0,-62119891,0,0,1978
11036,11036,0,-62119891,0,0,1978
11037,11037,0,-62119891,0,0,1978
11038,11038,0,-62119891,0,0,1978
11039,11039,0,-62119891,0,0,1978
11040,11040,0,-62119891,0,0,1978
11041,11041,0,-62119891,0,0,1978
11042,11042,0,-62119891,0,0,1978
11043,11043,0,-62119891,0,0,1978
11044,11044,0,-62119891,0,0,1978
11045,11045,0,-62119891,0,0,1978
11046,11046,0,-62119891,0,0,1978
11047,11047,0,-62119891,0,0,1978
11048,11048,0,-62119891,0,0,1978
11049,11049,0,-62119891,1,0,1978
11050,11050,0,-62119891,0,0,1978
11051,11051,0,-62119891,0,0,1978
11052,11052,0,-62119891,0,0,1978
11053,11053,0,-62119891,0,0,1978
11054,11054,0,-62119891,0,0,1978
11055,11055,0,-62119891,0,0,1978
11056,11056,0,-62119891,0,0,1978
11057,11057,0,-62119891,0,0,1978
11058,11058,0,-62119891,0,0,1978
11059,11059,0,-62119891,0,0,1978
11060,11060,0,-62119891,0,0,1978
11061,11061,0,-62119891,0,0,1978
11062,11062,0,-62119891,0,0,1978
11063,11063,0,-62119891,0,0,1978
11064,11064,0,-62119891,0,0,1978
11065,11065,0,-62119891,0,0,1978
11066,11066,0,-62119891,0,0,1978
11067,11067,0,-62119891,0,0,1978
11068,11068,0,-62119891,0,0,1978
11069,11069,0,-62119891,0,0,1978
11070,11070,0,-62119891,0,0,1978
11071,11071,0,-62119891,0,0,1978
11072,11072,0,-62119891,0,0,1978
11073,11073,0,-62119891,0,0,1978
11074,11074,0,-55050676,0,0,1978
11075,11075,0,-55050676,0,0,1978
11076,11076,0,-55050676,0,0,1978
11077,11077,0,-55050676,0,0,1978
11078,11078,0,-55050676,0,0,1978
11079,11079,0,-55050676,0,0,1978
11080,11080,0,-55050676,0,0,1978
11081,11081,0,-55050676,0,0,1978
11082,11082,0,-55050676,0,0,1978
11083,11083,0,-55050676,0,0,1978
11084,11084,0,-55050676,0,0,1978
11085,11085,0,-55050676,0,0,1978
11086,11086,0,-55050676,0,0,1978
11087,11087,0,-55050676,0,0,1978
11088,11088,0,-55050676,0,0,1978
11089,11089,0,-55050676,0,0,1978
11090,11090,0,-55050676,0,0,1978
11091,11091,0,-55050676,0,0,1978
11092,11092,0,-55050676,0,0,1978
11093,11093,0,-55050676,0,0,1978
11094,11094,0,-55050676,0,0,1978
11095,11095,0,-55050676,0,0,1978
11096,11096,0,-55050676,0,0,1978
11097,11097,0,-55050676,0,0,1978
11098,11098,0,-55050676,0,0,1978
11099,11099,0,-55050676,0,0,1978
11100,11100,0,-55050676,0,0,1978
11101,11101,0,-55050676,0,0,1978
11102,11102,0,-55050676,0,0,1978
11103,11103,0,-55050676,0,0,1978
11104,11104,0,-55050676,0,0,1978
11105,11105,0,-55050676,0,0,1978
11106,11106,0,-55050676,0,0,1978
11107,11107,0,-55050676,0,0,1978
11108,11108,0,-55050676,0,0,1978
11109,11109,0,-55050676,0,0,1978
11110,11110,0,-55050676,0,0,1978
11111,11111,0,-55050676,0,0,1978
11112,11112,0,-55050676,0,0,1978
11113,11113,0,-55050676,0,0,1978
11114,11114,0,-55050676,0,0,1978
11115,11115,0,-55050676,0,0,1978
11116,11116,0,-55050676,0,0,1978
11117,11117,0,-55050676,0,0,1978
11118,11118,0,-55050676,0,0,1978
11119,11119,0,-55050676,0,0,1978
11120,11120,0,-55050676,0,0,1978
11121,11121,0,-55050676,0,0,1978
11122,11122,0,-55050676,0,0,1978
11123,11123,0,-55050676,0,0,1978
11124,11124,0,-55050676,0,0,1978
11125,11125,0,-55050676,0,0,1978
11126,11126,0,-55050676,0,0,1978
11127,11127,0,-55050676,0,0,1978
11128,11128,0,-55050676,0,0,1978
11129,11129,0,-55050676,0,0,1978
11130,11130,0,-55050676,0,0,1978
11131,11131,0,-55050676,0,0,1978
11132,11132,0,-55050676,0,0,1978
11133,11133,0,-55050676,0,0,1978
11134,11134,0,-55050676,0,0,1978
11135,11135,0,-55050676,0,0,1978
11136,11136,0,-55050676,0,0,1978
11137,11137,0,-55050676,0,0,1978
11138,11138,0,-55050676,0,0,1978
11139,11139,0,-55050676,0,0,1978
11140,11140,0,-55050676,0,0,1978
11141,11141,0,-55050676,0,0,1978
11142,11142,0,-55050676,0,0,1978
11143,11143,0,-55050676,0,0,1978
11144,11144,0,-55050676,0,0,1978
11145,11145,0,-55050676,0,0,1978
11146,11146,0,-55050676,0,0,1978
11147,11147,0,-55050676,0,0,1978
11148,11148,0,-55050676,0,0,1978
11149,11149,0,-55050676,1,0,1978
11150,11150,0,-55050676,0,0,1978
11151,11151,0,-55050676,0,0,1978
11152,11152,0,-55050676,0,0,1978
11153,11153,0,-55050676,0,0,1978
11154,11154,0,-55050676,0,0,1978
11155,11155,0,-55050676,0,0,1978
11156,11156,0,-55050676,0,0,1978
11157,11157,0,-55050676,0,0,1978
11158,11158,0,-55050676,0,0,1978
11159,11159,0,-55050676,0,0,1978
11160,11160,0,-55050676,0,0,1978
11161,11161,0,-55050676,0,0,1978
11162,11162,0,-55050676,0,0,1978
11163,11163,0,-55050676,0,0,1978
11164,11164,0,-55050676,0,0,1978
11165,11165,0,-55050676,0,0,1978
11166,11166,0,-55050676,0,0,1978
11167,11167,0,-55050676,0,0,1978
11168,11168,0,-55050676,0,0,1978
11169,11169,0,-55050676,0,0,1978
11170,11170,0,-55050676,0,0,1978
11171,11171,0,-55050676,0,0,1978
11172,11172,0,-55050676,0,0,1978
11173,11173,0,-55050676,0,0,1978
11174,11174,0,-49601741,0,0,1978
11175,11175,0,-49601741,0,0,1978
11176,11176,0,-49601741,0,0,1978
11177,11177,0,-49601741,0,0,1978
11178,11178,0,-49601741,0,0,1978
11179,11179,0,-49601741,0,0,1978
11180,11180,0,-49601741,0,0,1978
11181,11181,0,-49601741,0,0,1978
11182,11182,0,-49601741,0,0,1978
11183,11183,0,-49601741,0,0,1978
11184,11184,0,-49601741,0,0,1978
11185,11185,0,-49601741,0,0,1978
11186,11186,0,-49601741,0,0,1978
11187,11187,0,-49601741,0,0,1978
11188,11188,0,-49601741,0,0,1978
11189,11189,0,-49601741,0,0,1978
11190,11190,0,-49601741,0,0,1978
11191,11191,0,-49601741,0,0,1978
11192,11192,0,-49601741,0,0,1978
11193,11193,0,-49601741,0,0,1978
11194,11194,0,-49601741,0,0,1978
11195,11195,0,-49601741,0,0,1978
11196,11196,0,-49601741,0,0,1978
11197,11197,0,-49601741,0,0,1978
11198,11198,0,-49601741,0,0,1978
11199,11199,0,-49601741,0,0,1978
11200,11200,0,-49601741,0,0,1978
11201,11201,0,-49601741,0,0,1978
11202,11202,0,-49601741,0,0,1978
11203,11203,0,-49601741,0,0,1978
11204,11204,0,-49601741,0,0,1978
11205,11205,0,-49601741,0,0,1978
11206,11206,0,-49601741,0,0,1978
11207,11207,0,-49601741,0,0,1978
11208,11208,0,-49601741,0,0,1978
11209,11209,0,-49601741,0,0,1978
11210,11210,0,-49601741,0,0,1978
11211,11211,0,-49601741,0,0,1978
11212,11212,0,-49601741,0,0,1978
11213,11213,0,-49601741,0,0,1978
11214,11214,0,-49601741,0,0,1978
11215,11215,0,-49601741,0,0,1978
11216,11216,0,-49601741,0,0,1978
11217,11217,0,-49601741,0,0,1978
11218,11218,0,-49601741,0,0,1978
11219,11219,0,-49601741,0,0,1978
11220,11220,0,-49601741,0,0,1978
11221,11221,0,-49601741,0,0,1978
11222,11222,0,-49601741,0,0,1978
11223,11223,0,-49601741,0,0,1978
11224,11224,0,-49601741,0,0,1978
11225,11225,0,-49601741,0,0,1978
11226,11226,0,-49601741,0,0,1978
11227,11227,0,-49601741,0,0,1978
11228,11228,0,-49601741,0,0,1978
11229,11229,0,-49601741,0,0,1978
11230,11230,0,-49601741,0,0,1978
11231,11231,0,-49601741,0,0,1978
11232,11232,0,-49601741,0,0,1978
11233,11233,0,-49601741,0,0,1978
11234,11234,0,-49601741,0,0,1978
11235,11235,0,-49601741,0,0,1978
11236,11236,0,-49601741,0,0,1978
11237,11237,0,-49601741,0,0,1978
11238,11238,0,-49601741,0,0,1978
11239,11239,0,-49601741,0,0,1978
11240,11240,0,-49601741,0,0,1978
11241,11241,0,-49601741,0,0,1978
11242,11242,0,-49601741,0,0,1978
11243,11243,0,-49601741,0,0,1978
11244,11244,0,-49601741,0,0,1978
11245,11245,0,-49601741,0,0,1978
11246,11246,0,-49601741,0,0,1978
11247,11247,0,-49601741,0,0,1978
11248,11248,0,-49601741,0,0,1978
11249,11249,0,-49601741,1,0,1978
11250,11250,0,-49601741,0,0,1978
11251,11251,0,-49601741,0,0,1978
11252,11252,0,-49601741,0,0,1978
11253,11253,0,-49601741,0,0,1978
11254,11254,0,-49601741,0,0,1978
11255,11255,0,-49601741,0,0,1978
11256,11256,0,-49601741,0,0,1978
11257,11257,0,-49601741,0,0,1978
11258,11258,0,-49601741,0,0,1978
11259,11259,0,-49601741,0,0,1978
11260,11260,0,-49601741,0,0,1978
11261,11261,0,-49601741,0,0,1978
11262,11262,0,-49601741,0,0,1978
11263,11263,0,-49601741,0,0,1978
11264,11264,0,-49601741,0,0,1978
11265,11265,0,-49601741,0,0,1978
11266,11266,0,-49601741,0,0,1978
11267,11267,0,-49601741,0,0,1978
11268,11268,0,-49601741,0,0,1978
11269,11269,0,-49601741,0,0,1978
11270,11270,0,-49601741,0,0,1978
11271,11271,0,-49601741,0,0,1978
11272,11272,0,-49601741,0,0,1978
11273,11273,0,-49601741,0,0,1978
11274,11274,0,-43150753,0,0,1978
11275,11275,0,-43150753,0,0,1978
11276,11276,0,-43150753,0,0,1978
11277,11277,0,-43150753,0,0,1978
11278,11278,0,-43150753,0,0,1978
11279,11279,0,-43150753,0,0,1978
11280,11280,0,-43150753,0,0,1978
11281,11281,0,-43150753,0,0,1978
11282,11282,0,-43150753,0,0,1978
11283,11283,0,-43150753,0,0,1978
11284,11284,0,-43150753,0,0,1978
11285,11285,0,-43150753,0,0,1978
11286,11286,0,-43150753,0,0,1978
11287,11287,0,-43150753,0,0,1978
11288,11288,0,-43150753,0,0,1978
11289,11289,0,-43150753,0,0,1978
11290,11290,0,-43150753,0,0,1978
11291,11291,0,-43150753,0,0,1978
11292,11292,0,-43150753,0,0,1978
11293,11293,0,-43150753,0,0,1978
11294,11294,0,-43150753,0,0,1978
11295,11295,0,-43150753,0,0,1978
11296,11296,0,-43150753,0,0,1978
11297,11297,0,-43150753,0,0,1978
11298,11298,0,-43150753,0,0,1978
11299,11299,0,-43150753,0,0,1978
11300,11300,0,-43150753,0,0,1978
11301,11301,0,-43150753,0,0,1978
11302,11302,0,-43150753,0,0,1978
11303,11303,0,-43150753,0,0,1978
11304,11304,0,-43150753,0,0,1978
11305,11305,0,-43150753,0,0,1978
11306,11306,0,-43150753,0,0,1978
11307,11307,0,-43150753,0,0,1978
11308,11308,0,-43150753,0,0,1978
11309,11309,0,-43150753,0,0,1978
11310,11310,0,-43150753,0,0,1978
11311,11311,0,-43150753,0,0,1978
11312,11312,0,-43150753,0,0,1978
11313,11313,0,-43150753,0,0,1978
11314,11314,0,-43150753,0,0,1978
11315,11315,0,-43150753,0,0,1978
11316,11316,0,-43150753,0,0,1978
11317,11317,0,-43150753,0,0,1978
11318,11318,0,-43150753,0,0,1978
11319,11319,0,-43150753,0,0,1978
11320,11320,0,-43150753,0,0,1978
11321,11321,0,-43150753,0,0,1978
11322,11322,0,-43150753,0,0,1978
11323,11323,0,-43150753,0,0,1978
11324,11324,0,-43150753,0,0,1978
11325,11325,0,-43150753,0,0,1978
11326,11326,0,-43150753,0,0,1978
11327,11327,0,-43150753,0,0,1978
11328,11328,0,-43150753,0,0,1978
11329,11329,0,-43150753,0,0,1978
11330,11330,0,-43150753,0,0,1978
11331,11331,0,-43150753,0,0,1978
11332,11332,0,-43150753,0,0,1978
11333,11333,0,-43150753,0,0,1978
11334,11334,0,-43150753,0,0,1978
11335,11335,0,-43150753,0,0,1978
11336,11336,0,-43150753,0,0,1978
11337,11337,0,-43150753,0,0,1978
11338,11338,0,-43150753,0,0,1978
11339,11339,0,-43150753,0,0,1978
11340,11340,0,-43150753,0,0,1978
11341,11341,0,-43150753,0,0,1978
11342,11342,0,-43150753,0,0,1978
11343,11343,0,-43150753,0,0,1978
11344,11344,0,-43150753,0,0,1978
11345,11345,0,-43150753,0,0,1978
11346,11346,0,-43150753,0,0,1978
11347,11347,0,-43150753,0,0,1978
11348,11348,0,-43150753,0,0,1978
11349,11349,0,-43150753,1,0,1978
11350,11350,0,-43150753,0,0,1978
11351,11351,0,-43150753,0,0,1978
11352,11352,0,-43150753,0,0,1978
11353,11353,0,-43150753,0,0,1978
11354,11354,0,-43150753,0,0,1978
11355,11355,0,-43150753,0,0,1978
11356,11356,0,-43150753,0,0,1978
11357,11357,0,-43150753,0,0,1978
11358,11358,0,-43150753,0,0,1978
11359,11359,0,-43150753,0,0,1978
11360,11360,0,-43150753,0,0,1978
11361,11361,0,-43150753,0,0,1978
11362,11362,0,-43150753,0,0,1978
11363,11363,0,-43150753,0,0,1978
11364,11364,0,-43150753,0,0,1978
11365,11365,0,-43150753,0,0,1978
11366,11366,0,-43150753,0,0,1978
11367,11367,0,-43150753,0,0,1978
11368,11368,0,-43150753,0,0,1978
11369,11369,0,-43150753,0,0,1978
11370,11370,0,-43150753,0,0,1978
11371,11371,0,-43150753,0,0,1978
11372,11372,0,-43150753,0,0,1978
11373,11373,0,-43150753,0,0,1978
11374,11374,0,-36818511,0,0,1978
11375,11375,0,-36818511,0,0,1978
11376,11376,0,-36818511,0,0,1978
11377,11377,0,-36818511,0,0,1978
11378,11378,0,-36818511,0,0,1978
11379,11379,0,-36818511,0,0,1978
11380,11380,0,-36818511,0,0,1978
11381,11381,0,-36818511,0,0,1978
11382,11382,0,-36818511,0,0,1978
11383,11383,0,-36818511,0,0,1978
11384,11384,0,-36818511,0,0,1978
11385,11385,0,-36818511,0,0,1978
11386,11386,0,-36818511,0,0,1978
11387,11387,0,-36818511,0,0,1978
11388,11388,0,-36818511,0,0,1978
11389,11389,0,-36818511,0,0,1978
11390,11390,0,-36818511,0,0,1978
11391,11391,0,-36818511,0,0,1978
11392,11392,0,-36818511,0,0,1978
11393,11393,0,-36818511,0,0,1978
11394,11394,0,-36818511,0,0,1978
11395,11395,0,-36818511,0,0,1978
11396,11396,0,-36818511,0,0,1978
11397,11397,0,-36818511,0,0,1978
11398,11398,0,-36818511,0,0,1978
11399,11399,0,-36818511,0,0,1978
11400,11400,0,-36818511,0,0,1978
11401,11401,0,-36818511,0,0,1978
11402,11402,0,-36818511,0,0,1978
11403,11403,0,-36818511,0,0,1978
11404,11404,0,-36818511,0,0,1978
11405,11405,0,-36818511,0,0,1978
11406,11406,0,-36818511,0,0,1978
11407,11407,0,-36818511,0,0,1978
11408,11408,0,-36818511,0,0,1978
11409,11409,0,-36818511,0,0,1978
11410,11410,0,-36818511,0,0,1978
11411,11411,0,-36818511,0,0,1978
11412,11412,0,-36818511,0,0,1978
11413,11413,0,-36818511,0,0,1978
11414,11414,0,-36818511,0,0,1978
11415,11415,0,-36818511,0,0,1978
11416,11416,0,-36818511,0,0,1978
11417,11417,0,-36818511,0,0,1978
11418,11418,0,-36818511,0,0,1978
11419,11419,0,-36818511,0,0,1978
11420,11420,0,-36818511,0,0,1978
11421,11421,0,-36818511,0,0,1978
11422,11422,0,-36818511,0,0,1978
11423,11423,0,-36818511,0,0,1978
11424,11424,0,-36818511,0,0,1978
11425,11425,0,-36818511,0,0,1978
11426,11426,0,-36818511,0,0,1978
11427,11427,0,-36818511,0,0,1978
11428,11428,0,-36818511,0,0,1978
11429,11429,0,-36818511,0,0,1978
11430,11430,0,-36818511,0,0,1978
11431,11431,0,-36818511,0,0,1978
11432,11432,0,-36818511,0,0,1978
11433,11433,0,-36818511,0,0,1978
11434,11434,0,-36818511,0,0,1978
11435,11435,0,-36818511,0,0,1978
11436,11436,0,-36818511,0,0,1978
11437,11437,0,-36818511,0,0,1978
11438,11438,0,-36818511,0,0,2012
11439,11439,0,-36818511,0,0,2012
11440,11440,0,-36818511,0,0,2012
11441,11441,0,-36818511,0,0,2012
11442,11442,0,-36818511,0,0,2012
11443,11443,0,-36818511,0,0,2012
11444,11444,0,-36818511,0,0,2012
11445,11445,0,-36818511,0,0,2012
11446,11446,0,-36818511,0,0,2012
11447,11447,0,-36818511,0,0,2012
11448,11448,0,-36818511,0,0,2012
11449,11449,0,-36818511,1,0,2012
11450,11450,0,-36818511,0,0,2012
11451,11451,0,-36818511,0,0,2012
11452,11452,0,-36818511,0,0,2012
11453,11453,0,-36818511,0,0,2012
11454,11454,0,-36818511,0,0,2012
11455,11455,0,-36818511,0,0,2012
11456,11456,0,-36818511,0,0,2012
11457,11457,0,-36818511,0,0,2012
11458,11458,0,-36818511,0,0,2012
11459,11459,0,-36818511,0,0,2012
11460,11460,0,-36818511,0,0,2012
11461,11461,0,-36818511,0,0,2012
11462,11462,0,-36818511,0,0,2012
11463,11463,0,-36818511,0,0,2012
11464,11464,0,-36818511,0,0,2012
11465,11465,0,-36818511,0,0,2012
11466,11466,0,-36818511,0,1,2012
11467,11467,0,-36818511,0,0,2012
11468,11468,0,-36818511,0,0,2012
11469,11469,0,-36818511,0,0,2012
11470,11470,0,-36818511,0,0,2012
11471,11471,0,-36818511,0,0,2012
11472,11472,0,-36818511,0,0,2012
11473,11473,0,-36818511,0,0,2012
11474,11474,0,-31551708,0,0,2012
11475,11475,0,-31551708,0,0,2012
11476,11476,0,-31551708,0,0,2012
11477,11477,0,-31551708,0,0,2012
11478,11478,0,-31551708,0,0,2012
11479,11479,0,-31551708,0,0,2012
11480,11480,0,-31551708,0,0,2012
11481,11481,0,-31551708,0,0,2012
11482,11482,0,-31551708,0,0,2012
11483,11483,0,-31551708,0,0,2012
11484,11484,0,-31551708,0,0,2012
11485,11485,0,-31551708,0,0,2012
11486,11486,0,-31551708,0,0,2012
11487,11487,0,-31551708,0,0,2012
11488,11488,0,-31551708,0,0,2012
11489,11489,0,-31551708,0,0,2012
11490,11490,0,-31551708,0,0,2012
11491,11491,0,-31551708,0,0,2012
11492,11492,0,-31551708,0,0,2012
11493,11493,0,-31551708,0,0,2012
11494,11494,0,-31551708,0,0,2012
11495,11495,0,-31551708,0,0,2012
11496,11496,0,-31551708,0,0,2012
11497,11497,0,-31551708,0,0,2012
11498,11498,0,-31551708,0,0,2012
11499,11499,0,-31551708,0,0,2012
11500,11500,0,-31551708,0,0,2012
11501,11501,0,-31551708,0,0,2012
11502,11502,0,-31551708,0,0,2012
11503,11503,0,-31551708,0,0,2012
11504,11504,0,-31551708,0,0,2012
11505,11505,0,-31551708,0,0,2012
11506,11506,0,-31551708,0,0,2012
11507,11507,0,-31551708,0,0,2012
11508,11508,0,-31551708,0,0,2012
11509,11509,0,-31551708,0,0,2012
11510,11510,0,-31551708,0,0,2012
11511,11511,0,-31551708,0,0,2012
11512,11512,0,-31551708,0,0,2012
11513,11513,0,-31551708,0,0,2012
11514,11514,0,-31551708,0,0,2012
11515,11515,0,-31551708,0,0,2012
11516,11516,0,-31551708,0,0,2012
11517,11517,0,-31551708,0,0,2012
11518,11518,0,-31551708,0,0,2012
11519,11519,0,-31551708,0,0,2012
11520,11520,0,-31551708,0,0,2012
11521,11521,0,-31551708,0,0,2012
11522,11522,0,-31551708,0,0,2012
11523,11523,0,-31551708,0,0,2012
11524,11524,0,-31551708,0,0,2012
11525,11525,0,-31551708,0,0,2012
11526,11526,0,-31551708,0,0,2012
11527,11527,0,-31551708,0,0,2012
11528,11528,0,-31551708,0,0,2012
11529,11529,0,-31551708,0,0,2012
11530,11530,0,-31551708,0,0,2012
11531,11531,0,-31551708,0,0,2012
11532,11532,0,-31551708,0,0,2012
11533,11533,0,-31551708,0,0,2012
11534,11534,0,-31551708,0,0,2012
11535,11535,0,-31551708,0,0,2012
11536,11536,0,-31551708,0,0,2012
11537,11537,0,-31551708,0,0,2012
11538,11538,0,-31551708,0,0,2012
11539,11539,0,-31551708,0,0,2012
11540,11540,0,-31551708,0,0,2012
11541,11541,0,-31551708,0,0,2012
11542,11542,0,-31551708,0,0,2012
11543,11543,0,-31551708,0,0,2012
11544,11544,0,-31551708,0,0,2012
11545,11545,0,-31551708,0,0,2012
11546,11546,0,-31551708,0,0,2012
11547,11547,0,-31551708,0,0,2012
11548,11548,0,-31551708,0,0,2012
11549,11549,0,-31551708,1,0,2012
11550,11550,0,-31551708,0,0,2012
11551,11551,0,-31551708,0,0,2012
11552,11552,0,-31551708,0,0,2012
11553,11553,0,-31551708,0,0,2012
11554,11554,0,-31551708,0,0,2012
11555,11555,0,-31551708,0,0,2012
11556,11556,0,-31551708,0,0,2012
11557,11557,0,-31551708,0,0,2012
11558,11558,0,-31551708,0,0,2012
11559,11559,0,-31551708,0,0,2012
11560,11560,0,-31551708,0,0,2012
11561,11561,0,-31551708,0,0,2012
11562,11562,0,-31551708,0,0,2012
11563,11563,0,-31551708,0,0,2012
11564,11564,0,-31551708,0,0,2012
11565,11565,0,-31551708,0,0,2012
11566,11566,0,-31551708,0,0,2012
11567,11567,0,-31551708,0,0,2012
11568,11568,0,-31551708,0,0,2012
11569,11569,0,-31551708,0,0,2012
11570,11570,0,-31551708,0,0,2012
11571,11571,0,-31551708,0,0,2012
11572,11572,0,-31551708,0,0,2012
11573,11573,0,-31551708,0,0,2012
11574,11574,0,-26034791,0,0,2012
11575,11575,0,-26034791,0,0,2012
11576,11576,0,-26034791,0,0,2012
11577,11577,0,-26034791,0,0,2012
11578,11578,0,-26034791,0,0,2012
11579,11579,0,-26034791,0,0,2012
11580,11580,0,-26034791,0,0,2012
11581,11581,0,-26034791,0,0,2012
11582,11582,0,-26034791,0,0,2012
11583,11583,0,-26034791,0,0,2012
11584,11584,0,-26034791,0,0,2012
11585,11585,0,-26034791,0,0,2012
11586,11586,0,-26034791,0,0,2012
11587,11587,0,-26034791,0,0,2012
11588,11588,0,-26034791,0,0,2012
11589,11589,0,-26034791,0,0,2012
11590,11590,0,-26034791,0,0,2012
11591,11591,0,-26034791,0,0,2012
